date,usd,gbp
2001-05-24,286.05,202.44
2001-05-25,276.25,194.47
2001-05-29,275.75,194.52
2001-05-30,271,190.15
2001-05-31,267.5,188.75
2001-06-01,265.4,187.69
2001-06-04,266.5,187.81
2001-06-05,265.7,188.2
2001-06-06,265.5,189.78
2001-06-07,266.1,192.41
2001-06-08,267,193.53
2001-06-11,268.5,195.34
2001-06-12,269.9,195.99
2001-06-13,271.95,195.86
2001-06-14,272.4,195.05
2001-06-15,272.2,193.42
2001-06-18,272,193.94
2001-06-19,273.4,195.5
2001-06-20,271.5,194.69
2001-06-21,271.7,192.63
2001-06-22,273.3,193.67
2001-06-25,272.9,192.93
2001-06-26,274,193.67
2001-06-27,274.8,194.41
2001-06-28,269.5,191.03
2001-06-29,270.6,192.53
2001-07-02,268.35,189.34
2001-07-03,268.5,190.83
2001-07-04,267.6,190.53
2001-07-05,266.3,189.67
2001-07-06,265.1,189.02
2001-07-09,266.1,188.99
2001-07-10,267.45,189.49
2001-07-11,267.55,188.99
2001-07-12,266.3,189.54
2001-07-13,266.35,190.32
2001-07-16,268.25,191.47
2001-07-17,267.6,190.94
2001-07-18,268.55,190.39
2001-07-19,270.3,190.98
2001-07-20,269.7,188.34
2001-07-23,268.7,189.16
2001-07-24,268.75,189.39
2001-07-25,268.4,187.89
2001-07-26,267.5,187.19
2001-07-27,266.15,186.5
2001-07-30,266.3,186.64
2001-07-31,265.9,186.4
2001-08-01,267.35,186.7
2001-08-02,267,186.84
2001-08-03,267.85,187.5
2001-08-06,267.2,188.28
2001-08-07,266.45,188.01
2001-08-08,266.4,188.2
2001-08-09,270,190.24
2001-08-10,275.8,193.44
2001-08-13,275.6,193.59
2001-08-14,274.5,193.34
2001-08-15,275.35,191.55
2001-08-16,275.9,191.2
2001-08-17,277.45,192.58
2001-08-20,276.65,191.65
2001-08-21,276.3,190.75
2001-08-22,275.85,189.51
2001-08-23,274.85,189.95
2001-08-24,272.8,188.72
2001-08-28,271.05,187.71
2001-08-29,272.85,187.91
2001-08-30,272.3,187.72
2001-08-31,273,187.84
2001-09-03,273.35,188
2001-09-04,272.3,188.25
2001-09-05,271.3,186.82
2001-09-06,272.05,187.48
2001-09-07,273.6,187.37
2001-09-10,271.5,185.73
2001-09-11,287,196.17
2001-09-12,279,190.6
2001-09-13,280.25,190.97
2001-09-14,285.75,193.93
2001-09-17,293.25,199.35
2001-09-18,289.4,198.02
2001-09-19,288.1,196.66
2001-09-20,288.5,196.93
2001-09-21,292.5,200.48
2001-09-24,288.2,196.62
2001-09-25,288,196.12
2001-09-26,291.45,197.93
2001-09-27,289.8,196.68
2001-09-28,293.1,199.93
2001-10-01,290.6,196.39
2001-10-02,291.65,198.13
2001-10-03,290.1,196.55
2001-10-04,290.35,196.65
2001-10-05,291.2,197.02
2001-10-08,291.85,198.04
2001-10-09,290,197.58
2001-10-10,287.15,197.41
2001-10-11,281.85,195.28
2001-10-12,281.8,194.39
2001-10-15,281.85,194.45
2001-10-16,281.1,194.4
2001-10-17,281.6,194.4
2001-10-18,281,194.53
2001-10-19,279.15,194.03
2001-10-22,275.9,193.21
2001-10-23,276.05,194.16
2001-10-24,275.5,193.27
2001-10-25,276.7,193.48
2001-10-26,277.25,193.54
2001-10-29,278.6,191.94
2001-10-30,280.4,192.32
2001-10-31,278.75,191.91
2001-11-01,280.6,191.38
2001-11-02,279.9,191.19
2001-11-05,278.25,191.07
2001-11-06,278.95,191.02
2001-11-07,280.3,191.54
2001-11-08,279.95,191.75
2001-11-09,277.15,190.09
2001-11-12,280,192.23
2001-11-13,276.5,191.71
2001-11-14,278.25,193.3
2001-11-15,275.45,192.15
2001-11-16,274.5,192.05
2001-11-19,273.6,192.96
2001-11-20,272.95,192.58
2001-11-21,272.8,192.59
2001-11-22,272.75,193.23
2001-11-23,273.1,193.28
2001-11-26,272.6,192.72
2001-11-27,273.3,193.31
2001-11-28,274.4,192.93
2001-11-29,274.8,192.91
2001-11-30,275.5,193.2
2001-12-03,276.35,194.68
2001-12-04,276.6,194.27
2001-12-05,275,193.87
2001-12-06,274.55,192.8
2001-12-07,274.1,191.34
2001-12-10,272.65,190.29
2001-12-11,272.2,189.29
2001-12-12,273.5,189.54
2001-12-13,274.35,189.73
2001-12-14,277.05,190.83
2001-12-17,277.75,190.42
2001-12-18,278.85,191.36
2001-12-19,278.65,192.11
2001-12-20,276.1,190.74
2001-12-21,277.5,192.37
2001-12-27,277.7,191.15
2001-12-28,276.5,191.23
2002-01-02,278.35,192.87
2002-01-03,278.8,192.96
2002-01-04,277.75,192.57
2002-01-07,278.6,193.54
2002-01-08,278.6,193.2
2002-01-09,281.1,195.11
2002-01-10,286.85,198.44
2002-01-11,285.75,197.68
2002-01-14,286.35,197.28
2002-01-15,284.2,196.47
2002-01-16,284.6,197.98
2002-01-17,285,198.36
2002-01-18,283.2,197.66
2002-01-21,282.3,196.6
2002-01-22,282.05,197.61
2002-01-23,280.75,196.7
2002-01-24,279.2,196.34
2002-01-25,279,197.73
2002-01-28,279.1,198.08
2002-01-29,277.9,196.81
2002-01-30,281.5,199.22
2002-01-31,282.3,199.6
2002-02-01,283.9,200.81
2002-02-04,287.4,202.89
2002-02-05,291.95,205.53
2002-02-06,299.5,211.62
2002-02-07,299.5,212.49
2002-02-08,304.3,214.49
2002-02-11,297.75,209.32
2002-02-12,298.9,209.09
2002-02-13,297.4,207.75
2002-02-14,299,209.38
2002-02-15,299.85,209.17
2002-02-18,297.35,208.16
2002-02-19,296.5,207.95
2002-02-20,291.3,203.85
2002-02-21,292.15,204.8
2002-02-22,292.75,204.58
2002-02-25,291.95,204.62
2002-02-26,294.2,206.38
2002-02-27,297.4,209.61
2002-02-28,296.85,209.94
2002-03-01,295.4,207.94
2002-03-04,297.4,209.44
2002-03-05,297.8,209.81
2002-03-06,292.7,205.62
2002-03-07,291,204.31
2002-03-08,289.15,203.13
2002-03-11,291.2,204.93
2002-03-12,293.6,208.26
2002-03-13,293.15,207.32
2002-03-14,291.2,204.7
2002-03-15,290.3,203.61
2002-03-18,292.05,204.95
2002-03-19,293.1,205.44
2002-03-20,291.85,204.95
2002-03-21,292.75,205.37
2002-03-22,294.25,206.27
2002-03-25,297.7,208.66
2002-03-26,296.1,207.57
2002-03-27,299,209.81
2002-03-28,301.4,211.73
2002-04-02,304,211.04
2002-04-03,303.75,211.23
2002-04-04,301.7,209.62
2002-04-05,301,209.68
2002-04-08,300.45,209.52
2002-04-09,298.7,208.47
2002-04-10,298,207.48
2002-04-11,301.3,209.44
2002-04-12,300.35,208.97
2002-04-15,300.1,208.8
2002-04-16,297.75,206.76
2002-04-17,300.85,208.49
2002-04-18,304.25,209.99
2002-04-19,301.8,208.58
2002-04-22,303.7,209.52
2002-04-23,302.7,208.95
2002-04-24,304.2,209.87
2002-04-25,307.25,211.24
2002-04-26,306.6,210.65
2002-04-29,309.7,212.56
2002-04-30,308.2,211.44
2002-05-01,308.35,211.63
2002-05-02,307.6,210.04
2002-05-03,310.45,211.41
2002-05-07,312,212.93
2002-05-08,310.5,212.8
2002-05-09,308.85,212.05
2002-05-10,311.15,212.75
2002-05-13,310.75,212.65
2002-05-14,308.4,212.84
2002-05-15,308.3,211.93
2002-05-16,310.1,212.54
2002-05-17,310.6,212.96
2002-05-20,311.5,213.43
2002-05-21,315.2,216.56
2002-05-22,317.1,217.49
2002-05-23,317.15,218.2
2002-05-24,320.95,220.43
2002-05-27,320.05,219.63
2002-05-28,320.2,219.39
2002-05-29,327.05,223.88
2002-05-30,326,222.15
2002-05-31,326.6,223.47
2002-06-05,322,221.31
2002-06-06,324.1,222.14
2002-06-07,326.4,223.26
2002-06-10,322.5,220.59
2002-06-11,316.8,216.17
2002-06-12,319.75,217.44
2002-06-13,318.75,216.4
2002-06-14,322.1,217.9
2002-06-17,317.8,214.92
2002-06-18,318.35,214.19
2002-06-19,320.65,215.22
2002-06-20,322.35,215.37
2002-06-21,322.7,215.64
2002-06-24,326.4,216.59
2002-06-25,321.7,214.4
2002-06-26,321.55,210.58
2002-06-27,318.8,209.26
2002-06-28,318.5,208.24
2002-07-01,312.1,203.92
2002-07-02,314.45,205.2
2002-07-03,310.85,204.04
2002-07-04,310.6,203.83
2002-07-05,311.3,204.8
2002-07-08,311.7,203.35
2002-07-09,313.8,202.86
2002-07-10,314.8,203.36
2002-07-11,314.15,203.4
2002-07-12,316.7,204.07
2002-07-15,319,203.6
2002-07-16,318.25,202.45
2002-07-17,316.15,201.95
2002-07-18,317.65,202.44
2002-07-19,322.9,204.48
2002-07-22,322.9,205.02
2002-07-23,319.7,204.22
2002-07-24,311.25,197.75
2002-07-25,309.45,196.23
2002-07-26,304.95,193.95
2002-07-29,303,193.65
2002-07-30,305.4,194.09
2002-07-31,304.65,195.54
2002-08-01,302.25,195.09
2002-08-02,305.05,194.73
2002-08-05,309.5,197.54
2002-08-06,305.75,198.26
2002-08-07,312.2,203.63
2002-08-08,312.15,203.74
2002-08-09,312.95,205.47
2002-08-12,316.7,207.2
2002-08-13,313.8,205.23
2002-08-14,315.65,204.11
2002-08-15,312.65,204.08
2002-08-16,314.2,204.76
2002-08-19,310.1,202.48
2002-08-20,308,201.77
2002-08-21,306.55,200.89
2002-08-22,305.4,200.26
2002-08-23,305.95,201.28
2002-08-27,310.5,203.07
2002-08-28,311.1,202.41
2002-08-29,312.1,201.42
2002-08-30,312.8,201.94
2002-09-02,312,201.42
2002-09-03,313.5,200.9
2002-09-04,313,200.51
2002-09-05,317.55,202.33
2002-09-06,319.25,204.39
2002-09-09,322.5,206.93
2002-09-10,319.1,205.41
2002-09-11,315.5,203.68
2002-09-12,318.85,205.15
2002-09-13,318.8,203.84
2002-09-16,315.35,204.51
2002-09-17,315.9,206.07
2002-09-18,318.7,206.21
2002-09-19,322.25,207.37
2002-09-20,322.3,207.78
2002-09-23,322.5,207.46
2002-09-24,326.3,209.5
2002-09-25,325.15,208.23
2002-09-26,319.6,205.33
2002-09-27,320.05,205.75
2002-09-30,323.7,206.05
2002-10-01,321.75,204.99
2002-10-02,322.2,205.51
2002-10-03,322.1,205.36
2002-10-04,320.3,204.31
2002-10-07,321.75,205.55
2002-10-08,319,204.51
2002-10-09,319.35,205.28
2002-10-10,318.95,203.93
2002-10-11,316.85,203.11
2002-10-14,317.75,203.69
2002-10-15,316.2,203.46
2002-10-16,314.05,202.03
2002-10-17,310.75,200.02
2002-10-18,312.75,201.87
2002-10-21,312.6,202.13
2002-10-22,312.55,202
2002-10-23,312.1,201.8
2002-10-24,311.75,201.48
2002-10-25,313,201.35
2002-10-28,314.45,202.73
2002-10-29,317.15,203.54
2002-10-30,316.55,203.22
2002-10-31,316.9,202.96
2002-11-01,319.85,204.53
2002-11-04,317.55,204.41
2002-11-05,318.5,203.58
2002-11-06,317.3,203.62
2002-11-07,319.25,202.69
2002-11-08,321.7,202.86
2002-11-11,320.7,201.51
2002-11-12,321.75,202.59
2002-11-13,324,203.84
2002-11-14,318.6,201.28
2002-11-15,319.1,202.63
2002-11-18,318.75,201.65
2002-11-19,319.7,201.07
2002-11-20,318.85,202.44
2002-11-21,317.65,201.08
2002-11-22,317.7,200.63
2002-11-25,317.45,202.93
2002-11-26,317.5,203.72
2002-11-27,317.85,205.46
2002-11-28,317.6,204.51
2002-11-29,319.05,205.09
2002-12-02,316.45,204.16
2002-12-03,319.7,204.11
2002-12-04,322.1,204.81
2002-12-05,322.45,205.19
2002-12-06,325.75,206.76
2002-12-09,325.1,206.09
2002-12-10,323.1,205.53
2002-12-11,324.25,206
2002-12-12,326.4,207.17
2002-12-13,332.2,209.1
2002-12-16,333,209.46
2002-12-17,339,211.98
2002-12-18,338,211.18
2002-12-19,345,215.48
2002-12-20,341.6,213.03
2002-12-23,343.95,215.64
2002-12-27,349.3,218.11
2002-12-30,347.2,216.43
2003-01-02,343.8,214.67
2003-01-03,344.5,215.45
2003-01-06,351.75,218.25
2003-01-07,349,217.34
2003-01-08,349.75,218.73
2003-01-09,352.4,219.43
2003-01-10,353,219.32
2003-01-13,352.55,219.79
2003-01-14,353.1,219.39
2003-01-15,351,218.87
2003-01-16,352.3,219.57
2003-01-17,357,220.85
2003-01-20,355.85,221.3
2003-01-21,353.8,220.07
2003-01-22,358.5,222.35
2003-01-23,364.7,224.71
2003-01-24,366,224.61
2003-01-27,368.5,225.95
2003-01-28,368.4,224.63
2003-01-29,369.9,224.55
2003-01-30,367.6,223.19
2003-01-31,367.5,223.27
2003-02-03,369.5,225.65
2003-02-04,376.55,228.52
2003-02-05,382.1,231.79
2003-02-06,375.8,229.37
2003-02-07,373.25,228.57
2003-02-10,370.5,227.23
2003-02-11,364,224.97
2003-02-12,356.3,220.69
2003-02-13,352.8,217.47
2003-02-14,354.25,219.42
2003-02-17,347,216.81
2003-02-18,344.1,216.33
2003-02-19,346,216.97
2003-02-20,351.55,220.56
2003-02-21,352.3,220.95
2003-02-24,355.2,224.46
2003-02-25,357.6,226.76
2003-02-26,351.9,222.72
2003-02-27,351.25,222.52
2003-02-28,347.45,220.67
2003-03-03,345.5,218.98
2003-03-04,353.4,223.25
2003-03-05,353.95,221.43
2003-03-06,354.7,221.45
2003-03-07,350.75,218.81
2003-03-10,354.45,221.6
2003-03-11,348.7,217.19
2003-03-12,346.1,215.04
2003-03-13,334.5,208.23
2003-03-14,335.2,210.88
2003-03-17,340.75,215.39
2003-03-18,338.8,216.76
2003-03-19,335.8,214.62
2003-03-20,335.8,214.38
2003-03-21,333.5,212.72
2003-03-24,329.45,208.98
2003-03-25,331.9,210.8
2003-03-26,329.95,209.43
2003-03-27,332.75,211.67
2003-03-28,330.75,210.8
2003-03-31,334.85,212
2003-04-01,334.35,212.56
2003-04-02,329.3,209.59
2003-04-03,323.7,206.71
2003-04-04,323.8,207.21
2003-04-07,319.9,206.52
2003-04-08,323.4,208.18
2003-04-09,321.35,206.7
2003-04-10,324.6,206.63
2003-04-11,324.8,207.01
2003-04-14,325.95,206.99
2003-04-15,325.45,207.16
2003-04-16,324.1,205.78
2003-04-17,327,206.96
2003-04-22,334.9,212.1
2003-04-23,333.3,210.62
2003-04-24,333.7,209.53
2003-04-25,333.25,209.79
2003-04-28,332.6,208.82
2003-04-29,331.4,208.76
2003-04-30,336.75,210.8
2003-05-01,341.2,212.26
2003-05-02,340.5,211.95
2003-05-06,342.85,212.49
2003-05-07,341.85,213.99
2003-05-08,346.45,216.33
2003-05-09,347.9,216.9
2003-05-12,351.1,217.74
2003-05-13,350.4,217.88
2003-05-14,353.55,218.24
2003-05-15,354.25,218.47
2003-05-16,355,217.99
2003-05-19,359,219.24
2003-05-20,366.3,224.08
2003-05-21,367.8,223.45
2003-05-22,369.6,226.06
2003-05-23,370.5,226.26
2003-05-27,371.4,225.91
2003-05-28,359.5,219.95
2003-05-29,363.1,220.53
2003-05-30,361.4,220.5
2003-06-02,364.75,223.64
2003-06-03,365,223.26
2003-06-04,364.2,223.34
2003-06-05,366.75,221.49
2003-06-06,363,218.27
2003-06-09,362.75,219.81
2003-06-10,354.25,214.1
2003-06-11,354.25,212.51
2003-06-12,352.25,211.21
2003-06-13,353.05,211.6
2003-06-16,358.3,212.26
2003-06-17,362.75,214.94
2003-06-18,359.75,214.05
2003-06-19,357.65,214.03
2003-06-20,358,214.12
2003-06-23,355,213.34
2003-06-24,348.25,209.35
2003-06-25,348.1,207.95
2003-06-26,343.85,206.93
2003-06-27,345.5,209.39
2003-06-30,346,209.66
2003-07-01,350.2,210.65
2003-07-02,351.5,211.37
2003-07-03,349.4,209.54
2003-07-04,351.3,210.51
2003-07-07,348.15,211.03
2003-07-08,347.2,211.68
2003-07-09,344.15,211.14
2003-07-10,343.4,211.32
2003-07-11,343.7,210.3
2003-07-14,347.5,213.39
2003-07-15,348.25,216.44
2003-07-16,343.2,215.44
2003-07-17,342.5,215.65
2003-07-18,344.35,216.98
2003-07-21,350,219.57
2003-07-22,352,219.88
2003-07-23,354.75,220.89
2003-07-24,357.3,221.79
2003-07-25,363,224.14
2003-07-28,365.6,224.85
2003-07-29,363.5,223.42
2003-07-30,357.75,221.18
2003-07-31,354.75,220.71
2003-08-01,352.35,219.04
2003-08-04,347.5,215.6
2003-08-05,348.4,216.73
2003-08-06,352,218.13
2003-08-07,351.6,218.07
2003-08-08,353.95,219.64
2003-08-11,359.15,223.87
2003-08-12,360.1,224.57
2003-08-13,358.65,222.83
2003-08-14,363.6,226.4
2003-08-15,364.5,228.13
2003-08-18,360.25,226.15
2003-08-19,360.4,227.31
2003-08-20,363.7,228.03
2003-08-21,363.3,229.57
2003-08-22,358.75,228.29
2003-08-26,360.5,230.06
2003-08-27,371.25,235.94
2003-08-28,369.8,234.59
2003-08-29,375.6,237.77
2003-09-01,376.25,239.86
2003-09-02,373.7,237.8
2003-09-03,370,235.77
2003-09-04,370.75,234.88
2003-09-05,375.8,236.83
2003-09-08,374.65,236.3
2003-09-09,382.25,240.03
2003-09-10,380,238.5
2003-09-11,376.3,236.33
2003-09-12,378.25,235.77
2003-09-15,373.5,233.12
2003-09-16,374.6,235.15
2003-09-17,374.25,233.78
2003-09-18,378.3,233.74
2003-09-19,379.75,233.1
2003-09-22,385.5,234.02
2003-09-23,384.6,232.7
2003-09-24,385,232.77
2003-09-25,390.7,235.55
2003-09-26,382.7,230.2
2003-09-29,381.95,231.15
2003-09-30,388,231.92
2003-10-01,383.5,231.18
2003-10-02,382.2,228.93
2003-10-03,384.25,230.44
2003-10-06,371.3,222.43
2003-10-07,376.1,225.12
2003-10-08,375.25,225.71
2003-10-09,370.6,223.32
2003-10-10,372.3,223.14
2003-10-13,370.25,222.35
2003-10-14,373.95,224.73
2003-10-15,373.5,223.44
2003-10-16,373.4,222.33
2003-10-17,370.5,221.46
2003-10-20,373.8,223.3
2003-10-21,378.2,225.79
2003-10-22,384.75,227.89
2003-10-23,384.5,227.5
2003-10-24,388.25,228.58
2003-10-27,386,227.93
2003-10-28,384.4,227.19
2003-10-29,385.4,226.57
2003-10-30,386.5,226.95
2003-10-31,386.25,227.94
2003-11-03,383.25,226.31
2003-11-04,377.9,225.52
2003-11-05,378.75,226.12
2003-11-06,380.25,227.42
2003-11-07,378.95,227.67
2003-11-10,383.5,229.5
2003-11-11,387.8,232.91
2003-11-12,389.7,232.66
2003-11-13,395.4,234.45
2003-11-14,396.7,234.91
2003-11-17,393.7,232.88
2003-11-18,393.9,232.66
2003-11-19,395.15,232.62
2003-11-20,394.3,231.26
2003-11-21,395.5,231.73
2003-11-24,391.9,230.8
2003-11-25,391.75,230.65
2003-11-26,396,232.33
2003-11-27,395.45,230.85
2003-11-28,398.35,231.2
2003-12-01,400.25,232.07
2003-12-02,401.35,232.67
2003-12-03,401.8,232.56
2003-12-04,402.25,233.6
2003-12-05,402.4,233.28
2003-12-08,406.15,234.43
2003-12-09,407.75,233.74
2003-12-10,410,234.76
2003-12-11,404.1,231.71
2003-12-12,407.1,232.96
2003-12-15,407.5,233.12
2003-12-16,408,233.28
2003-12-17,408.25,231.76
2003-12-18,407.5,230.81
2003-12-19,409.75,231.83
2003-12-22,410.45,233.01
2003-12-23,409.25,232.07
2003-12-29,412,231.97
2003-12-30,416.25,233.81
2004-01-02,415.25,232.05
2004-01-05,420.6,232.96
2004-01-06,424.4,232.8
2004-01-07,421.75,231.79
2004-01-08,421,230.16
2004-01-09,423.35,229.71
2004-01-12,425.25,229.95
2004-01-13,425.5,230.17
2004-01-14,419.5,228.42
2004-01-15,412.5,226.24
2004-01-16,408.4,226.11
2004-01-19,406.6,227.6
2004-01-20,409.25,225.83
2004-01-21,407.6,222.92
2004-01-22,409.25,222.06
2004-01-23,409,222.95
2004-01-26,408.2,223.37
2004-01-27,405.7,223.47
2004-01-28,411,224.35
2004-01-29,405.7,222.97
2004-01-30,399.75,220.03
2004-02-02,398.35,218.55
2004-02-03,401.45,218.14
2004-02-04,399.25,217.9
2004-02-05,399.55,217.03
2004-02-06,404.25,218.81
2004-02-09,405.95,218.25
2004-02-10,408.55,218.59
2004-02-11,405.75,217.05
2004-02-12,411.6,217.72
2004-02-13,416,219.48
2004-02-16,411.7,217.77
2004-02-17,414.5,217.51
2004-02-18,414.5,217.38
2004-02-19,409.8,216.72
2004-02-20,405.25,216.08
2004-02-23,399.5,214.26
2004-02-24,402.25,213.52
2004-02-25,400.25,212
2004-02-26,393.25,210.99
2004-02-27,395.85,213.11
2004-03-01,400,213.65
2004-03-02,395.75,213.2
2004-03-03,390.5,213.46
2004-03-04,392,215.03
2004-03-05,399.25,216.1
2004-03-08,399.85,216.22
2004-03-09,401.5,218.44
2004-03-10,400.25,221.39
2004-03-11,398.45,221.3
2004-03-12,398,221.64
2004-03-15,398.1,221.49
2004-03-16,402.5,221.51
2004-03-17,402.75,222.12
2004-03-18,410.75,224.58
2004-03-19,412,224.46
2004-03-22,417.65,226.07
2004-03-23,416.25,225.67
2004-03-24,415.25,226.54
2004-03-25,416.1,230.07
2004-03-26,421.5,231.66
2004-03-29,421.25,231.27
2004-03-30,420,229.97
2004-03-31,423.7,230.84
2004-04-01,427.25,230.01
2004-04-02,419,228.86
2004-04-05,417.7,230.07
2004-04-06,418.5,227.84
2004-04-07,419,228.04
2004-04-08,419.5,228.67
2004-04-13,407.9,224.68
2004-04-14,397.75,222.39
2004-04-15,398.25,223.26
2004-04-16,400.85,222.94
2004-04-19,403.1,222.97
2004-04-20,396.85,221.73
2004-04-21,392.75,221.12
2004-04-22,392.3,221.58
2004-04-23,394.5,223.18
2004-04-26,397,222.41
2004-04-27,396.25,222.03
2004-04-28,392.25,220.24
2004-04-29,386,217.34
2004-04-30,388.5,218.69
2004-05-04,391.25,218.27
2004-05-05,392.55,218.81
2004-05-06,387.5,216.23
2004-05-07,380.8,212.71
2004-05-10,375,211.4
2004-05-11,375.25,213.64
2004-05-12,382.2,214.82
2004-05-13,375.15,212.69
2004-05-14,376.5,213.62
2004-05-17,382.95,216.05
2004-05-18,377.7,213.43
2004-05-19,380.75,213.8
2004-05-20,379.5,213.92
2004-05-21,385.3,215.13
2004-05-24,384,214.42
2004-05-25,388.9,214.61
2004-05-26,389.65,214.38
2004-05-27,393.6,214.77
2004-05-28,393.25,214.22
2004-06-01,397.2,216.2
2004-06-02,394.85,213.91
2004-06-03,390.35,212.54
2004-06-04,388.3,211.24
2004-06-07,393.6,214.13
2004-06-08,392.35,213.73
2004-06-09,386.85,211.34
2004-06-10,384.95,210.72
2004-06-11,384.85,211.36
2004-06-14,385.1,212.15
2004-06-15,386.5,211.93
2004-06-16,385.25,210.39
2004-06-17,386.1,210.85
2004-06-18,395.1,214.96
2004-06-21,395.25,216.14
2004-06-22,395.75,217.21
2004-06-23,393.9,216.74
2004-06-24,400,219.66
2004-06-25,401.5,220.39
2004-06-28,404.25,220.65
2004-06-29,394.4,217.96
2004-06-30,395.8,217.96
2004-07-01,394.8,217.37
2004-07-02,397.75,217.37
2004-07-05,398.25,217.43
2004-07-06,394.5,214.12
2004-07-07,399.65,215.6
2004-07-08,405.35,218.4
2004-07-09,406.5,219.52
2004-07-12,406.35,218.14
2004-07-13,400.9,216.01
2004-07-14,403.8,217.3
2004-07-15,403.15,217.6
2004-07-16,406.3,216.81
2004-07-19,406.35,217.18
2004-07-20,400,216.04
2004-07-21,398.5,216.46
2004-07-22,397.75,215.44
2004-07-23,391.5,213.08
2004-07-26,390.75,212.4
2004-07-27,389.85,212.6
2004-07-28,387.3,212.95
2004-07-29,387.3,213.86
2004-07-30,391.4,214.88
2004-08-02,391.5,214.11
2004-08-03,390.95,214.54
2004-08-04,391.5,215.11
2004-08-05,390.85,214.58
2004-08-06,399,216.47
2004-08-09,399,216.82
2004-08-10,399.5,217.31
2004-08-11,393.85,215.54
2004-08-12,394.15,215.9
2004-08-13,396.75,215.92
2004-08-16,401.65,217.87
2004-08-17,401.3,219.07
2004-08-18,402.45,221.01
2004-08-19,406.5,222.19
2004-08-20,410.55,225.45
2004-08-23,410.6,225.92
2004-08-24,406.2,226.07
2004-08-25,406,225.74
2004-08-26,406.05,226.46
2004-08-27,405.1,225.73
2004-08-31,407.25,227.22
2004-09-01,407.65,227.39
2004-09-02,406.1,227.16
2004-09-03,401.15,225.28
2004-09-06,401.6,225.82
2004-09-07,398.1,224.56
2004-09-08,396.3,223.52
2004-09-09,398.7,223.54
2004-09-10,401.35,223.16
2004-09-13,399.3,221.87
2004-09-14,405.25,225.2
2004-09-15,404.45,227.18
2004-09-16,403.4,225.81
2004-09-17,405.7,226.27
2004-09-20,404.3,226.82
2004-09-21,408.5,227.7
2004-09-22,405.35,226.19
2004-09-23,411.5,228.38
2004-09-24,407.85,225.89
2004-09-27,409.2,226.43
2004-09-28,411.7,227.01
2004-09-29,412.95,229.26
2004-09-30,415.65,230.02
2004-10-01,418.1,232.8
2004-10-04,412.55,231.32
2004-10-05,415.4,232.85
2004-10-06,418.45,235.12
2004-10-07,418.1,234.44
2004-10-08,421.75,235.12
2004-10-11,421.7,234.71
2004-10-12,414.7,232.04
2004-10-13,411.25,230.24
2004-10-14,415.35,231.25
2004-10-15,420.4,233.17
2004-10-18,419.1,232.32
2004-10-19,419.35,232.65
2004-10-20,423.6,233.9
2004-10-21,422.5,231.3
2004-10-22,422.8,231.67
2004-10-25,429.15,233.21
2004-10-26,427.5,232.27
2004-10-27,428.25,232.77
2004-10-28,424.2,231.68
2004-10-29,425.55,232.35
2004-11-01,428.85,233.96
2004-11-02,424.2,230.76
2004-11-03,423.5,229.27
2004-11-04,430.5,233.65
2004-11-05,431,233.54
2004-11-08,431.9,232.83
2004-11-09,433.65,233.77
2004-11-10,433.4,234.42
2004-11-11,433.8,235.31
2004-11-12,436.05,235.83
2004-11-15,437.6,236.21
2004-11-16,439.4,237.28
2004-11-17,443.45,238.7
2004-11-18,442,238.79
2004-11-19,445.6,240.02
2004-11-22,447.8,241.3
2004-11-23,448.15,239.59
2004-11-24,448.6,238.74
2004-11-25,451.15,238.94
2004-11-26,451,238.22
2004-11-29,451.25,238.69
2004-11-30,453.4,237.16
2004-12-01,452.85,235.27
2004-12-02,454.2,235.13
2004-12-03,448.65,232.05
2004-12-06,453.05,233.27
2004-12-07,451.8,232.38
2004-12-08,436.9,226.93
2004-12-09,437.1,227.94
2004-12-10,434,226.99
2004-12-13,435.1,226.93
2004-12-14,437.1,226.89
2004-12-15,439,226.14
2004-12-16,439.5,226.59
2004-12-17,438.9,226.53
2004-12-20,442.45,227.22
2004-12-21,440.95,228.54
2004-12-22,441,230.58
2004-12-23,441.1,229.68
2004-12-29,440.25,229.82
2004-12-30,435.6,226.85
2005-01-04,427.75,226.2
2005-01-05,426,226.19
2005-01-06,424.35,226
2005-01-07,422.2,224.47
2005-01-10,420,224.24
2005-01-11,421.35,224.47
2005-01-12,426.6,225.71
2005-01-13,423.6,225.1
2005-01-14,422.5,225.78
2005-01-17,422.25,227.14
2005-01-18,421.75,226.02
2005-01-19,424.95,226.42
2005-01-20,422.9,225.85
2005-01-21,423.3,226.36
2005-01-24,427.35,227.41
2005-01-25,424.5,226.95
2005-01-26,425.8,226.43
